id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
9672,3,1,BUY,USDC,1000000000,uNEAR,414257349282893070336,414257349282893.06250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:58.399343+00:00,,True
9692,3,2,BUY,USDC,1000000000,uNEAR,414909938695855660000,414909938695855.68750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:11.205962+00:00,,True
9714,3,1,BUY,USDC,1000000000,uNEAR,414185679774439768064,414185679774439.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:17.313007+00:00,,True
9734,3,2,BUY,USDC,1000000000,uNEAR,414909938695855660000,414909938695855.68750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:31.142874+00:00,,True
9756,3,1,BUY,USDC,1000000000,uNEAR,414175605578523017216,414175605578523.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:37.260197+00:00,,True
9778,3,2,BUY,USDC,1000000000,uNEAR,414817396786234670000,414817396786234.68750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:51.020435+00:00,,True
9800,3,1,BUY,USDC,1000000000,uNEAR,414217561206907928576,414217561206907.93750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:57.242429+00:00,,True
9818,3,2,BUY,USDC,1000000000,uNEAR,414990046180728940000,414990046180728.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:11.234199+00:00,,True
9842,3,1,BUY,USDC,1000000000,uNEAR,414209370004268777472,414209370004268.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:17.772092+00:00,,True
9864,3,2,BUY,USDC,1000000000,uNEAR,414990046180728940000,414990046180728.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:30.505920+00:00,,True
9886,3,1,BUY,USDC,1000000000,uNEAR,414211842550062317568,414211842550062.31250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:37.874648+00:00,,True
9906,3,2,BUY,USDC,1000000000,uNEAR,414990046180728940000,414990046180728.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:51.185068+00:00,,True
9928,3,1,BUY,USDC,1000000000,uNEAR,414205384409089179648,414205384409089.18750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:58.283095+00:00,,True
9948,3,2,BUY,USDC,1000000000,uNEAR,414644700118130500000,414644700118130.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:10.912461+00:00,,True
9972,3,1,BUY,USDC,1000000000,uNEAR,414178052735990693888,414178052735990.68750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:18.869437+00:00,,True
9992,3,2,BUY,USDC,1000000000,uNEAR,414644509089820760000,414644509089820.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:32.223642+00:00,,True
10016,3,1,BUY,USDC,1000000000,uNEAR,414115506399701499904,414115506399701.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:39.054216+00:00,,True
10036,3,2,BUY,USDC,1000000000,uNEAR,414471956235434600000,414471956235434.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:51.217473+00:00,,True
10060,3,1,BUY,USDC,1000000000,uNEAR,414096410205827497984,414096410205827.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:58.963422+00:00,,True
10080,3,2,BUY,USDC,1000000000,uNEAR,414564421123075100000,414564421123075.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:11.356840+00:00,,True
10104,3,1,BUY,USDC,1000000000,uNEAR,414109841838378057728,414109841838378.06250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:19.005475+00:00,,True
10124,3,2,BUY,USDC,1000000000,uNEAR,414644509089820760000,414644509089820.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:31.208044+00:00,,True
10147,3,1,BUY,USDC,1000000000,uNEAR,414080183161219186688,414080183161219.18750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:37.056083+00:00,,True
10170,3,2,BUY,USDC,1000000000,uNEAR,414737012472418600000,414737012472418.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:51.518828+00:00,,True
10194,3,1,BUY,USDC,1000000000,uNEAR,414037131222873079808,414037131222873.06250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:58.343060+00:00,,True
10216,3,2,BUY,USDC,1000000000,uNEAR,414737012472418600000,414737012472418.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:11.641827+00:00,,True
10256,3,2,BUY,USDC,1000000000,uNEAR,414695484578996400000,414695484578996.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:32.764638+00:00,,True
10298,3,2,BUY,USDC,1000000000,uNEAR,414644509089820760000,414644509089820.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:51.834200+00:00,,True
10320,3,1,BUY,USDC,1000000000,uNEAR,414030940751204450304,414030940751204.43750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:58.581565+00:00,,True
10340,3,2,BUY,USDC,1000000000,uNEAR,414988995295421400000,414988995295421.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:11.693063+00:00,,True
10364,3,1,BUY,USDC,1000000000,uNEAR,414012783633533894656,414012783633533.87500000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:19.058291+00:00,,True
10384,3,2,BUY,USDC,1000000000,uNEAR,414990046180728940000,414990046180728.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:31.647297+00:00,,True
10402,3,1,BUY,USDC,1000000000,uNEAR,414029398819917922304,414029398819917.93750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:35.673350+00:00,,True
10430,3,2,BUY,USDC,1000000000,uNEAR,414817205678362940000,414817205678362.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:51.731829+00:00,,True
10454,3,1,BUY,USDC,1000000000,uNEAR,414070349721306726400,414070349721306.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:59.104527+00:00,,True
10474,3,2,BUY,USDC,1000000000,uNEAR,414817205678362940000,414817205678362.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:25:12.008853+00:00,,True
10512,3,2,BUY,USDC,1000000000,uNEAR,414858335415972250000,414858335415972.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:25:32.388157+00:00,,True
10536,3,1,BUY,USDC,1000000000,uNEAR,414063769240637407232,414063769240637.43750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:25:38.939316+00:00,,True
10554,3,2,BUY,USDC,1000000000,uNEAR,414817205678362940000,414817205678362.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:25:52.173369+00:00,,True
