id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
1208882,12,2,BUY,USDC,1000000000,uBERA,497835414269117800000,497835414269117.81250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:36:00.689422+00:00,,True
1208930,12,2,BUY,USDC,1000000000,uBERA,498081576318178750000,498081576318178.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:36:21.488239+00:00,,True
1208984,12,2,BUY,USDC,1000000000,uBERA,498081576318178750000,498081576318178.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:36:42.661366+00:00,,True
1209025,12,2,BUY,USDC,1000000000,uBERA,498031795883830300000,498031795883830.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:37:03.520508+00:00,,True
1209062,12,2,BUY,USDC,1000000000,uBERA,497882643717720550000,497882643717720.56250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:37:21.736774+00:00,,True
1209106,12,2,BUY,USDC,1000000000,uBERA,498155386426229800000,498155386426229.81250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:37:42.198983+00:00,,True
1209146,12,2,BUY,USDC,1000000000,uBERA,498355068333489300000,498355068333489.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:38:01.273197+00:00,,True
1209191,12,2,BUY,USDC,1000000000,uBERA,498017728150430400000,498017728150430.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:38:22.431026+00:00,,True
1209232,12,2,BUY,USDC,1000000000,uBERA,497899360122411200000,497899360122411.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:38:41.595011+00:00,,True
1209279,12,2,BUY,USDC,1000000000,uBERA,497993530032590850000,497993530032590.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:39:01.967446+00:00,,True
1209316,12,2,BUY,USDC,1000000000,uBERA,497899360122411200000,497899360122411.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:39:21.877615+00:00,,True
1209374,12,2,BUY,USDC,1000000000,uBERA,497902509084487060000,497902509084487.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:39:43.874522+00:00,,True
1209408,12,2,BUY,USDC,1000000000,uBERA,498130648879337000000,498130648879337.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:40:01.709405+00:00,,True
1209449,12,2,BUY,USDC,1000000000,uBERA,498354883703304400000,498354883703304.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:40:21.887799+00:00,,True
1209492,12,2,BUY,USDC,1000000000,uBERA,498142323801953070000,498142323801953.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:40:41.818089+00:00,,True
1209534,12,2,BUY,USDC,1000000000,uBERA,498348612635021000000,498348612635021.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:41:01.721645+00:00,,True
1209578,12,2,BUY,USDC,1000000000,uBERA,498382437944711340000,498382437944711.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:41:21.924243+00:00,,True
1209618,12,2,BUY,USDC,1000000000,uBERA,498382437944711340000,498382437944711.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:41:42.907244+00:00,,True
1209658,12,2,BUY,USDC,1000000000,uBERA,498382437944711340000,498382437944711.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:42:02.270116+00:00,,True
1209704,12,2,BUY,USDC,1000000000,uBERA,498508960087612200000,498508960087612.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:42:23.095191+00:00,,True
1209748,12,2,BUY,USDC,1000000000,uBERA,498508960087612200000,498508960087612.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:42:43.560075+00:00,,True
1209800,12,2,BUY,USDC,1000000000,uBERA,498464050042634700000,498464050042634.68750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:43:05.560078+00:00,,True
1209840,12,2,BUY,USDC,1000000000,uBERA,498449769363292800000,498449769363292.81250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:43:25.725862+00:00,,True
1209874,12,2,BUY,USDC,1000000000,uBERA,498382936695960100000,498382936695960.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:43:44.877288+00:00,,True
1209910,12,2,BUY,USDC,1000000000,uBERA,498261740142513530000,498261740142513.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:44:04.341419+00:00,,True
1209950,12,2,BUY,USDC,1000000000,uBERA,498083570327165300000,498083570327165.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:44:24.346399+00:00,,True
1209990,12,2,BUY,USDC,1000000000,uBERA,498145828272746900000,498145828272746.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:44:44.355863+00:00,,True
1210042,12,2,BUY,USDC,1000000000,uBERA,498145828272746900000,498145828272746.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:45:09.999447+00:00,,True
1210072,12,2,BUY,USDC,1000000000,uBERA,498024722136950630000,498024722136950.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:45:23.209464+00:00,,True
1210112,12,2,BUY,USDC,1000000000,uBERA,498166194365790200000,498166194365790.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:45:42.986617+00:00,,True
1210156,12,2,BUY,USDC,1000000000,uBERA,498464898343484300000,498464898343484.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:46:03.893281+00:00,,True
1210198,12,2,BUY,USDC,1000000000,uBERA,498814430117656000000,498814430117656.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:46:23.998701+00:00,,True
1210239,12,2,BUY,USDC,1000000000,uBERA,498963158054183100000,498963158054183.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:46:43.744145+00:00,,True
1210285,12,2,BUY,USDC,1000000000,uBERA,498902004299805900000,498902004299805.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:47:03.820949+00:00,,True
1210329,12,2,BUY,USDC,1000000000,uBERA,498527730812656050000,498527730812656.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:47:23.430664+00:00,,True
1210374,12,2,BUY,USDC,1000000000,uBERA,498527730812656050000,498527730812656.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:47:43.775824+00:00,,True
1210424,12,2,BUY,USDC,1000000000,uBERA,498527730812656050000,498527730812656.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:48:05.819506+00:00,,True
1210462,12,2,BUY,USDC,1000000000,uBERA,498527730812656050000,498527730812656.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:48:23.680056+00:00,,True
1210514,12,2,BUY,USDC,1000000000,uBERA,498409933438436840000,498409933438436.81250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:48:45.483876+00:00,,True
1210557,12,2,BUY,USDC,1000000000,uBERA,498409933438436840000,498409933438436.81250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:49:03.620330+00:00,,True
1210591,12,2,BUY,USDC,1000000000,uBERA,498409933438436840000,498409933438436.81250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:49:23.754939+00:00,,True
1210635,12,2,BUY,USDC,1000000000,uBERA,498278591516897560000,498278591516897.56250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:49:43.899302+00:00,,True
1210680,12,2,BUY,USDC,1000000000,uBERA,498278591516897560000,498278591516897.56250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:50:04.436445+00:00,,True
1210726,12,2,BUY,USDC,1000000000,uBERA,498278591516897560000,498278591516897.56250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:50:24.796314+00:00,,True
1210774,12,2,BUY,USDC,1000000000,uBERA,498527730812656050000,498527730812656.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:50:45.519155+00:00,,True
1210817,12,2,BUY,USDC,1000000000,uBERA,498421475319996030000,498421475319996.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:51:05.636436+00:00,,True
1210862,12,2,BUY,USDC,1000000000,uBERA,498328830887212460000,498328830887212.43750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:51:27.773604+00:00,,True
1210906,12,2,BUY,USDC,1000000000,uBERA,498434289652829650000,498434289652829.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:51:47.992125+00:00,,True
1210942,12,2,BUY,USDC,1000000000,uBERA,498550197062656100000,498550197062656.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:52:04.771145+00:00,,True
1210986,12,2,BUY,USDC,1000000000,uBERA,498582154055156000000,498582154055156.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:52:24.732488+00:00,,True
1211028,12,2,BUY,USDC,1000000000,uBERA,498711949070156040000,498711949070156.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:52:44.792178+00:00,,True
1211068,12,2,BUY,USDC,1000000000,uBERA,498628710227542300000,498628710227542.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:53:04.718454+00:00,,True
1211110,12,2,BUY,USDC,1000000000,uBERA,498628710227542300000,498628710227542.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:53:24.856575+00:00,,True
1211156,12,2,BUY,USDC,1000000000,uBERA,498711949070156040000,498711949070156.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:53:45.848027+00:00,,True
1211196,12,2,BUY,USDC,1000000000,uBERA,498712662997656000000,498712662997656.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:54:04.999447+00:00,,True
1211241,12,2,BUY,USDC,1000000000,uBERA,498712662997656000000,498712662997656.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:54:25.349350+00:00,,True
1211282,12,2,BUY,USDC,1000000000,uBERA,498757595497656040000,498757595497656.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:54:45.239498+00:00,,True
1211328,12,2,BUY,USDC,1000000000,uBERA,498582154055156000000,498582154055156.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:55:06.064005+00:00,,True
1211369,12,2,BUY,USDC,1000000000,uBERA,498759063292656040000,498759063292656.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:55:25.158083+00:00,,True
1211418,12,2,BUY,USDC,1000000000,uBERA,498700436559376300000,498700436559376.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:55:45.309051+00:00,,True
1211454,12,2,BUY,USDC,1000000000,uBERA,498956389832572300000,498956389832572.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:56:05.090751+00:00,,True
1211499,12,2,BUY,USDC,1000000000,uBERA,499255762895551600000,499255762895551.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:56:25.490074+00:00,,True
1211543,12,2,BUY,USDC,1000000000,uBERA,499256062745401440000,499256062745401.43750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:56:45.711758+00:00,,True
1211596,12,2,BUY,USDC,1000000000,uBERA,499456440781328000000,499456440781328.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:57:08.294912+00:00,,True
1211642,12,2,BUY,USDC,1000000000,uBERA,499211585017673700000,499211585017673.68750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:57:25.885942+00:00,,True
1211678,12,2,BUY,USDC,1000000000,uBERA,499386922217373400000,499386922217373.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:57:46.344733+00:00,,True
1211722,12,2,BUY,USDC,1000000000,uBERA,499364663363519600000,499364663363519.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:58:05.951153+00:00,,True
1211766,12,2,BUY,USDC,1000000000,uBERA,499157347177333400000,499157347177333.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:58:26.096873+00:00,,True
1211817,12,2,BUY,USDC,1000000000,uBERA,499265483028184240000,499265483028184.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:58:46.348375+00:00,,True
1211860,12,2,BUY,USDC,1000000000,uBERA,499079126911111600000,499079126911111.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:59:06.971568+00:00,,True
1211902,12,2,BUY,USDC,1000000000,uBERA,499079126911111600000,499079126911111.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:59:26.193799+00:00,,True
1211944,12,2,BUY,USDC,1000000000,uBERA,499079126911111600000,499079126911111.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:59:46.050118+00:00,,True
1211984,12,2,BUY,USDC,1000000000,uBERA,499141624319815950000,499141624319815.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:00:06.712808+00:00,,True
1212029,12,2,BUY,USDC,1000000000,uBERA,499393688828985030000,499393688828985.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:00:26.664612+00:00,,True
1212080,12,2,BUY,USDC,1000000000,uBERA,499713517888432930000,499713517888432.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:00:46.229502+00:00,,True
1212124,12,2,BUY,USDC,1000000000,uBERA,499777173747023600000,499777173747023.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:01:08.204510+00:00,,True
1212160,12,2,BUY,USDC,1000000000,uBERA,499777173747023600000,499777173747023.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:01:27.911498+00:00,,True
1212202,12,2,BUY,USDC,1000000000,uBERA,500042836823125400000,500042836823125.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:01:47.023426+00:00,,True
1212247,12,2,BUY,USDC,1000000000,uBERA,500164063936966950000,500164063936966.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:02:07.821317+00:00,,True
1212300,12,2,BUY,USDC,1000000000,uBERA,500133445554041150000,500133445554041.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:02:34.103133+00:00,,True
1212328,12,2,BUY,USDC,1000000000,uBERA,499910051824717800000,499910051824717.81250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:02:46.901453+00:00,,True
1212372,12,2,BUY,USDC,1000000000,uBERA,499910051824717800000,499910051824717.81250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:03:07.547216+00:00,,True
1212414,12,2,BUY,USDC,1000000000,uBERA,500009151072838160000,500009151072838.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:03:27.437786+00:00,,True
1212468,12,2,BUY,USDC,1000000000,uBERA,500213393041781400000,500213393041781.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:03:47.669964+00:00,,True
1212506,12,2,BUY,USDC,1000000000,uBERA,500213393041781400000,500213393041781.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:04:08.360442+00:00,,True
1212548,12,2,BUY,USDC,1000000000,uBERA,500321405303566730000,500321405303566.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:04:27.936014+00:00,,True
1212594,12,2,BUY,USDC,1000000000,uBERA,500858603842447050000,500858603842447.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:04:48.485532+00:00,,True
1212642,12,2,BUY,USDC,1000000000,uBERA,500771249618630600000,500771249618630.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:05:08.833537+00:00,,True
1212680,12,2,BUY,USDC,1000000000,uBERA,501013870341693700000,501013870341693.68750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:05:27.808832+00:00,,True
1212724,12,2,BUY,USDC,1000000000,uBERA,501385144188191100000,501385144188191.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:05:47.869780+00:00,,True
1212769,12,2,BUY,USDC,1000000000,uBERA,501307387694978440000,501307387694978.43750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:06:08.014957+00:00,,True
1212808,12,2,BUY,USDC,1000000000,uBERA,501287628193624200000,501287628193624.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:06:28.798791+00:00,,True
1212846,12,2,BUY,USDC,1000000000,uBERA,501629881335670060000,501629881335670.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:06:47.819538+00:00,,True
1212892,12,2,BUY,USDC,1000000000,uBERA,501390565907648100000,501390565907648.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:07:08.182555+00:00,,True
1212938,12,2,BUY,USDC,1000000000,uBERA,501614813428225400000,501614813428225.37500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:07:28.865841+00:00,,True
1212974,12,2,BUY,USDC,1000000000,uBERA,501527971355109200000,501527971355109.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:07:48.167429+00:00,,True
1213018,12,2,BUY,USDC,1000000000,uBERA,501718781989593650000,501718781989593.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:08:08.482717+00:00,,True
1213060,12,2,BUY,USDC,1000000000,uBERA,501971513792306000000,501971513792306.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:08:28.103804+00:00,,True
1213108,12,2,BUY,USDC,1000000000,uBERA,501961061452094670000,501961061452094.68750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:08:48.767085+00:00,,True
1213160,12,2,BUY,USDC,1000000000,uBERA,502523948985043900000,502523948985043.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:09:09.500797+00:00,,True
1213200,12,2,BUY,USDC,1000000000,uBERA,502555161605500100000,502555161605500.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:09:29.437046+00:00,,True
1213240,12,2,BUY,USDC,1000000000,uBERA,502621271968403300000,502621271968403.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:09:49.042268+00:00,,True
1213282,12,2,BUY,USDC,1000000000,uBERA,502870393692193550000,502870393692193.56250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:10:09.713719+00:00,,True
1213332,12,2,BUY,USDC,1000000000,uBERA,502979798593198200000,502979798593198.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:10:30.224256+00:00,,True
1213375,12,2,BUY,USDC,1000000000,uBERA,502930054864000060000,502930054864000.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:10:50.014758+00:00,,True
1213414,12,2,BUY,USDC,1000000000,uBERA,502094614665313260000,502094614665313.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:11:09.829954+00:00,,True
1213461,12,2,BUY,USDC,1000000000,uBERA,502124981936209500000,502124981936209.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:11:30.792735+00:00,,True
1213510,12,2,BUY,USDC,1000000000,uBERA,502231548935202450000,502231548935202.43750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:11:52.689991+00:00,,True
1213544,12,2,BUY,USDC,1000000000,uBERA,502342188366219600000,502342188366219.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:12:09.210635+00:00,,True
1213588,12,2,BUY,USDC,1000000000,uBERA,502099124506702940000,502099124506702.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:12:29.175694+00:00,,True
1213635,12,2,BUY,USDC,1000000000,uBERA,502099124506702940000,502099124506702.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:12:49.681189+00:00,,True
1213677,12,2,BUY,USDC,1000000000,uBERA,501496771441303850000,501496771441303.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:13:09.566373+00:00,,True
1213725,12,2,BUY,USDC,1000000000,uBERA,501088826341865340000,501088826341865.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:13:29.345971+00:00,,True
1213770,12,2,BUY,USDC,1000000000,uBERA,500838217591819300000,500838217591819.31250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:13:48.900305+00:00,,True
1213818,12,2,BUY,USDC,1000000000,uBERA,500787164465518100000,500787164465518.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:14:09.417246+00:00,,True
1213861,12,2,BUY,USDC,1000000000,uBERA,500890132271743000000,500890132271743.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:14:29.285114+00:00,,True
1213902,12,2,BUY,USDC,1000000000,uBERA,500890132271743000000,500890132271743.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:14:49.189102+00:00,,True
1213943,12,2,BUY,USDC,1000000000,uBERA,501140470713366200000,501140470713366.18750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:15:10.180321+00:00,,True
1213992,12,2,BUY,USDC,1000000000,uBERA,501672784690800900000,501672784690800.87500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:15:33.310863+00:00,,True
1214028,12,2,BUY,USDC,1000000000,uBERA,501581229708553050000,501581229708553.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:15:49.536452+00:00,,True
1214077,12,2,BUY,USDC,1000000000,uBERA,501339892911167450000,501339892911167.43750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:16:10.462634+00:00,,True
1214118,12,2,BUY,USDC,1000000000,uBERA,501165485050408050000,501165485050408.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:16:30.644299+00:00,,True
1214162,12,2,BUY,USDC,1000000000,uBERA,501165485050408050000,501165485050408.06250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:16:51.415670+00:00,,True
1214204,12,2,BUY,USDC,1000000000,uBERA,500949916957988000000,500949916957988.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:17:10.130650+00:00,,True
1214250,12,2,BUY,USDC,1000000000,uBERA,500887109703971930000,500887109703971.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:17:30.816211+00:00,,True
1214297,12,2,BUY,USDC,1000000000,uBERA,500887109703971930000,500887109703971.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:17:51.354033+00:00,,True
1214344,12,2,BUY,USDC,1000000000,uBERA,501170281864478450000,501170281864478.43750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:18:10.996151+00:00,,True
1214387,12,2,BUY,USDC,1000000000,uBERA,500837224608393800000,500837224608393.81250000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:18:31.504580+00:00,,True
1214426,12,2,BUY,USDC,1000000000,uBERA,500967987486344600000,500967987486344.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 07:18:50.131493+00:00,,True
